"","ID","sex","BANDING_DAY","BANDING_MONTH","BANDING_YEAR","B_COORD_PRECISION","B_REGION","B_LOC","B_LAT_DECIMAL_DEGREES","B_LON_DECIMAL_DEGREES","B_FLYWAY_CHR","BEARING_BBL","DISTANCE_BBL","E_REGION","E_LOC","E_COORD_PRECISION","E_LAT_DECIMAL_DEGREES","E_LON_DECIMAL_DEGREES","E_FLYWAY_CHR","E_PRESENT_CONDITION_CODE","E_COND","E_WHO","ENCOUNTER_DAY","ENCOUNTER_MONTH","ENCOUNTER_YEAR","dist_km","bearing_degs","avg_ExtAg","extB","extE","diffAg","B_TAVG_JULY","B_TMIN_MAY","B_TMIN_JULY","B_TMAX_MAY","B_TMAX_JULY","B_TMAX_AUG","B_TMAX_MAR","B_TMIN_MAR","B_TMAX_JAN","B_TMIN_JAN","B_TMIN_AUG","dispType30","dispType25","B_LAT_DD_10MINBLOCK","B_LON_DD_10MINBLOCK","E_LAT_DD_10MINBLOCK","E_LON_DD_10MINBLOCK","bearing_10MINBLOCK","dist_km_10minblock","E_WHO_BIN"
"277",4940,"F",17,5,1996,10,33,"Idaho",43.41667,-116.25,"Pacific","N",11.5,33,"Idaho",10,43.58333,-116.25,"Pacific",7,"A","Bander",10,5,1997,18.5163399829792,0,0.125925388300189,0,0.029176948758891,0.029176948758891,0.943286061286926,-0.405664652585983,0.958253979682922,-2.55645275115967,1.03494024276733,0.945578873157501,2.35970044136047,1.33771729469299,0.764697730541229,0.998895466327667,2.86120843887329,0,0,43.4166666666667,-116.25,43.5833333333333,-116.25,0,18.5170806662074,"Researcher"
"278",4942,"M",19,6,2001,10,68,"Ontario",42.75,-81.08333,"Atlantic","ENE",408,87,"Vermont",10,43.75,-73.08333,"Atlantic",5,"D","Public",27,6,2002,658.833245880402,77.568439801131,0.313640102578991,0.274640731601103,0.31557555523298,0,0.107430279254913,2.01254534721375,0.0171971004456282,1.22346186637878,0.154596209526062,1.93379294872284,1.19805908203125,0.435211062431335,4.54937887191772,5.47915172576904,1.55279004573822,1,1,42.75,-81.0833333333333,43.75,-73.0833333333333,77.568439801131,658.833245880402,"Public"
"279",4947,"U",18,5,2005,10,33,"Idaho",43.58333,-116.08333,"Pacific","SW",14.2,33,"Idaho",10,43.41667,-116.25,"Pacific",7,"A","Public",18,4,2006,22.9032105545241,-143.888352238762,0.0237023826804637,0,0.0795471040789665,0.0795471040789665,1.03643679618835,1.16079986095428,1.08854484558105,-0.725016176700592,1.13744330406189,1.59953367710114,-0.983658313751221,0.297873914241791,2.34168434143066,3.17378306388855,-1.11232602596283,0,0,43.5833333333333,-116.083333333333,43.4166666666667,-116.25,-143.889989136599,22.9036507097151,"Public"
"280",4971,"M",8,5,2005,10,36,"Iowa",42.08333,-93.75,"Mississippi","E",8.5,36,"Iowa",10,42.08333,-93.58333,"Mississippi",5,"D","Public",14,8,2006,13.7907036439511,89.9441479682581,0.806503120917405,0.916098127449557,0.605167658586152,-0.310930468863405,0.870089054107666,-0.730312526226044,1.03402781486511,-1.5933164358139,0.708695292472839,-0.042182769626379,1.9189225435257,2.33858299255371,7.78549194335938,10.1471309661865,2.26527833938599,0,0,42.0833333333333,-93.75,42.0833333333333,-93.5833333333333,89.9441490816792,13.7904271136569,"Public"
"281",4981,"M",1,7,2005,10,36,"Iowa",42.41667,-94.58333,"Mississippi","SSE",52.7,36,"Iowa",10,41.75,-94.08333,"Mississippi",7,"A","Bander",30,5,2006,84.8231079325486,150.640428078594,0.874996975855228,0.919146465379591,0.767455363623167,-0.151691101756423,0.907380640506744,-0.543492436408997,1.17354643344879,-1.34017384052277,0.635484874248505,-0.101429276168346,1.78938984870911,2.26078462600708,8.22940635681152,10.2895708084106,0.247831240296364,1,1,42.4166666666667,-94.5833333333333,41.75,-94.0833333333333,150.640305459936,84.8227852191226,"Researcher"
"282",5005,"M",10,7,2005,10,47,"Massachusetts",41.75,-70.75,"Atlantic","N",69.6,47,"Massachusetts",10,42.75,-70.91667,"Atlantic",5,"D","Bander",12,7,2006,111.926426449308,-7.00293115441663,0.0760874824599603,0.132820438380026,0.1191754971694,-0.0136449412106256,0.3614561855793,-1.13467657566071,0.786575138568878,-3.10866475105286,0.14457343518734,2.06662130355835,0.793599128723145,-0.0374887995421886,3.97205686569214,4.46002006530762,0.518359899520874,1,1,41.75,-70.75,42.75,-70.9166666666667,-7.00279252261647,111.926392647589,"Researcher"
"283",5008,"U",8,6,2005,10,68,"Ontario",42.91667,-80.91667,"Atlantic",NA,0,68,"Ontario",10,42.91667,-80.91667,"Atlantic",5,"D","Public",27,5,2006,0,NA,0.313640102578991,0.274640731601103,0.31557555523298,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,42.9166666666667,-80.9166666666667,42.9166666666667,-80.9166666666667,NA,0,"Public"
"284",5019,"U",9,6,2008,10,72,"Pennsylvania",40.91667,-75.25,"Atlantic","S",11.5,72,"Pennsylvania",10,40.75,-75.25,"Atlantic",7,"A","Bander",19,5,2009,18.5088181471057,-180,0.447191174335898,0.138626796341994,0.566119901291915,0.42749310494992,0.887552678585052,-1.42780101299286,1.12484085559845,-1.16025078296661,0.703833341598511,-0.390865325927734,1.25916981697083,0.256803035736084,-2.04217743873596,-1.87898111343384,1.50161004066467,0,0,40.9166666666667,-75.25,40.75,-75.25,-180,18.5084479727804,"Researcher"
"285",5020,"F",15,6,2008,10,72,"Pennsylvania",40.91667,-75.25,"Atlantic","SSE",26.9,59,"New Jersey",0,40.58611,-74.97667,"Atlantic",7,"A","Bander",15,6,2009,43.3626494771413,147.748323959883,0.388692655494804,0.138626796341994,0.514588474379445,0.375961678037451,0.887552678585052,-1.42780101299286,1.12484085559845,-1.16025078296661,0.703833341598511,-0.390865325927734,1.25916981697083,0.256803035736084,-2.04217743873596,-1.87898111343384,0.720814228057861,1,1,40.9166666666667,-75.25,40.5833333333333,-74.9166666666667,142.63827889094,46.5044948151538,"Researcher"
"286",5039,"F",14,6,2008,10,72,"Pennsylvania",40.58333,-75.75,"Atlantic","W",8.7,72,"Pennsylvania",10,40.58333,-75.91667,"Atlantic",7,"A","Bander",20,5,2009,14.1107446150433,-89.9457861200686,0.559214482715716,0.587603425751198,0.345768616635216,-0.241834809115982,0.887552678585052,-1.42780101299286,1.12484085559845,-1.16025078296661,0.703833341598511,-0.390865325927734,1.25916981697083,0.256803035736084,-2.04217743873596,-1.87898111343384,0.180055230855942,0,0,40.5833333333333,-75.75,40.5833333333333,-75.9166666666667,-89.9457872006435,14.1104617054089,"Researcher"
"287",5045,"F",11,6,2008,10,72,"Pennsylvania",40.58333,-75.75,"Atlantic","ENE",28.6,72,"Pennsylvania",10,40.75,-75.25,"Atlantic",7,"A","Bander",15,6,2009,46.1524169016642,66.1949943300084,0.536066622581356,0.587603425751198,0.566119901291915,-0.0214835244592829,0.887552678585052,-1.42780101299286,1.12484085559845,-1.16025078296661,0.703833341598511,-0.390865325927734,1.25916981697083,0.256803035736084,-2.04217743873596,-1.87898111343384,1.69730830192566,1,1,40.5833333333333,-75.75,40.75,-75.25,66.1954147548259,46.1522674998677,"Researcher"
"288",5057,"M",30,5,2008,0,33,"Idaho",43.57361,-116.3425,"Pacific","W",3.8,33,"Idaho",10,43.58333,-116.41667,"Pacific",5,"D","Public",20,4,2009,6.08740661162968,-79.7558437355715,0.313640102578991,0.274640731601103,0.31557555523298,-0.142110611119175,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,43.5833333333333,-116.416666666667,43.5833333333333,-116.416666666667,NA,0,"Public"
"289",5063,"F",11,6,2008,0,59,"New Jersey",40.47694,-74.83833,"Atlantic","WSW",76.2,72,"Pennsylvania",10,39.91667,-76.08333,"Atlantic",4,"D","Public",6,7,2009,122.913869817086,-120.003599813847,0.392444374477377,0.488169545652489,0.755262011903034,0.267092466250544,1.09629511833191,-1.18208086490631,1.33004653453827,-1.03528594970703,0.882327795028687,-0.290853321552277,1.00684916973114,0.128982335329056,-2.00164747238159,-1.75692510604858,0.936444103717804,1,1,40.4166666666667,-74.9166666666667,39.9166666666667,-76.0833333333333,-118.811977684881,113.838031612948,"Public"
"290",5065,"F",28,6,2008,10,72,"Pennsylvania",40.58333,-75.41667,"Atlantic","ESE",49.5,59,"New Jersey",10,40.25,-74.58333,"Atlantic",7,"A","Agency",1,6,2009,79.8270071155319,117.353762776911,0.268616635215561,0.0657570039192916,0.391058208738569,0.325301204819277,0.887552678585052,-1.42780101299286,1.12484085559845,-1.16025078296661,0.703833341598511,-0.390865325927734,1.25916981697083,0.256803035736084,-2.04217743873596,-1.87898111343384,0.183158233761787,1,1,40.5833333333333,-75.4166666666667,40.25,-74.5833333333333,117.354189206029,79.8266758878045,"Researcher"
"291",5067,"F",28,6,2008,10,61,"New York",44.75,-74.91667,"Atlantic","S",196.3,61,"New York",10,41.91667,-74.58333,"Atlantic",5,"D","Public",3,4,2009,315.938654807214,174.976558277586,0.108547337595537,0.0609667586006677,0,-0.0609667586006677,0.375729590654373,-1.20497274398804,1.02969133853912,-0.890355050563812,-0.286442160606384,-0.612892508506775,1.97324371337891,0.845648407936096,-2.49904751777649,-2.77112364768982,0.266957640647888,1,1,44.75,-74.9166666666667,41.9166666666667,-74.5833333333333,174.976663879505,315.938977524056,"Public"
"292",5074,"M",5,6,2007,10,68,"Ontario",43.08333,-79.58333,"Atlantic","NW",14.2,68,"Ontario",10,43.25,-79.75,"Atlantic",5,"D","Public",12,6,2008,22.9468206517738,-36.1464636213584,0.313640102578991,0.274640731601103,0.31557555523298,0,-0.42854830622673,0.603125035762787,-0.470281362533569,2.39293694496155,-0.380948752164841,1.34802091121674,-1.31964933872223,-1.23483836650848,3.00806736946106,4.1802020072937,1.89855194091797,0,0,43.0833333333333,-79.5833333333333,43.25,-79.75,-36.1464640082526,22.9463615117309,"Public"
"293",5128,"F",30,6,2010,10,49,"Michigan",44.91667,-83.58333,"Mississippi","NW",42.2,49,"Michigan",10,45.41667,-84.08333,"Mississippi",5,"D","Public",3,5,2011,68.0653973865359,-35.0988890681856,0.195137175206851,0.388590506604732,0.134852663666715,-0.253737842938017,2.17009449005127,2.92155528068542,2.73624706268311,2.76085495948792,1.59771299362183,2.08201336860657,-0.432553350925446,-0.572020471096039,-0.910285234451294,-0.91977596282959,-1.05459380149841,1,1,44.9166666666667,-83.5833333333333,45.4166666666667,-84.0833333333333,-35.0988906697435,68.0653986839595,"Public"
"294",5129,"M",30,6,2010,10,49,"Michigan",44.91667,-84.08333,"Mississippi","WSW",74,49,"Michigan",10,44.41667,-85.41667,"Mississippi",4,"D","Public",21,4,2011,119.444865778349,-117.251107579174,0.0136102763869721,0.0146610538539701,0.214109449847583,0.199448395993613,2.13305616378784,2.71746373176575,2.75093555450439,2.66089773178101,1.46842753887177,2.06075620651245,-0.397045522928238,-0.669837892055511,-0.813344359397888,-0.798160195350647,-1.05459380149841,1,1,44.9166666666667,-84.0833333333333,44.4166666666667,-85.4166666666667,-117.251226556587,119.444403147689,"Public"
"295",5149,"M",19,6,2010,10,91,"Wisconsin",44.25,-89.58333,"Mississippi","NW",14.1,91,"Wisconsin",10,44.41667,-89.75,"Mississippi",7,"A","Bander",30,5,2011,22.7968630486169,-35.6107874174135,0.454938514816581,0.581216431993032,0.270576281027725,-0.310640150965307,1.53461170196533,1.9187445640564,2.65260148048401,1.74386274814606,0.516437590122223,1.84914660453796,0.129736855626106,0.198714658617973,-0.620351791381836,0.949289202690125,-1.05459380149841,0,0,44.25,-89.5833333333333,44.4166666666667,-89.75,-35.6107893593935,22.7964073360659,"Researcher"
"296",5151,"F",3,6,2010,10,91,"Wisconsin",44.25,-89.58333,"Mississippi","NW",14.1,91,"Wisconsin",10,44.41667,-89.75,"Mississippi",7,"A","Bander",15,5,2011,22.7968630486169,-35.6107874174135,0.454938514816581,0.581216431993032,0.270576281027725,-0.310640150965307,1.53461170196533,1.9187445640564,2.65260148048401,1.74386274814606,0.516437590122223,1.84914660453796,0.129736855626106,0.198714658617973,-0.620351791381836,0.949289202690125,-1.05459380149841,0,0,44.25,-89.5833333333333,44.4166666666667,-89.75,-35.6107893593935,22.7964073360659,"Researcher"
"297",5199,"F",14,6,2011,0,33,"Idaho",43.50083,-116.49389,"Pacific","ESE",54.1,33,"Idaho",10,43.08333,-115.58333,"Pacific",5,"D","Public",4,6,2012,87.2456798258986,121.803428054493,0.179160981274496,0.930468863405429,0.022209319204529,-0.9082595442009,-0.607611894607544,-1.42673826217651,-0.54617577791214,-3.22042989730835,-0.692401885986328,2.14142966270447,1.65844535827637,1.93870401382446,3.48438835144043,1.44114744663239,0.85137414932251,1,1,43.5833333333333,-116.416666666667,43.0833333333333,-115.583333333333,129.132134125274,87.481353106765,"Public"
"298",5204,"M",26,7,2011,10,61,"New York",44.75,-74.58333,"Atlantic","SW",170.6,61,"New York",0,43.19557,-77.25177,"Atlantic",7,"A","Bander",17,4,2012,275.072133369566,-127.957784951883,0.147118594861373,0.315865873131079,0.544346058934533,0.228480185803455,1.81263864040375,3.03360462188721,1.6606947183609,0.696236193180084,2.01419305801392,0.794616460800171,7.20698738098145,5.649338722229,2.709636926651,3.37611246109009,-0.982988774776459,1,1,44.75,-74.5833333333333,43.25,-77.25,-126.995317908456,271.128080117264,"Researcher"
"299",5207,"U",21,6,2012,0,50,"Minnesota",48.18083,-96.63111,"Mississippi","SSE",232.4,50,"Minnesota",0,45.065,-94.77806,"Mississippi",4,"D","Bander",17,4,2013,374.285398193155,157.040712316728,0.651732575741866,0.941646102482218,0.396574248802439,-0.545071853679779,2.86886262893677,1.71439635753632,2.61033582687378,1.58914017677307,3.07987546920776,1.31248605251312,-2.20454287528992,-3.16071557998657,3.05728769302368,2.79377675056458,-1.05459380149841,1,1,48.25,-96.5833333333333,45.0833333333333,-94.75,157.598665724343,378.919277921016,"Researcher"
"300",5208,"F",14,6,2012,10,59,"New Jersey",40.75,-75.08333,"Atlantic","WSW",29.9,72,"Pennsylvania",0,40.65685,-75.64212,"Atlantic",7,"A","Bander",4,6,2013,48.3435457671005,-102.17286332684,0.447268220239624,0.0656118449702424,0.279430976919727,0.213819131949485,2.16452074050903,3.801593542099,2.31918931007385,2.31318020820618,2.13632893562317,0.769550800323486,-1.38270580768585,0.0206059627234936,2.0038902759552,2.49372172355652,0.0857398509979248,1,1,40.75,-75.0833333333333,40.5833333333333,-75.5833333333333,-113.478755090953,46.1522674998677,"Researcher"
"301",5215,"F",18,6,2013,10,47,"Massachusetts",42.41667,-72.58333,"Atlantic","SW",350.7,88,"Virginia",0,38.93582,-77.464,"Atlantic",5,"D","Public",7,4,2014,565.21839113489,-131.516125088165,0.229889513827768,0.615619102917695,0.0116127159239367,-0.604006386993758,2.58217573165894,0.66630095243454,3.75125288963318,1.37686574459076,1.52139449119568,-0.226584658026695,-2.52789878845215,-4.19138288497925,-0.784993171691895,-1.00700795650482,1.36091792583466,1,1,42.4166666666667,-72.5833333333333,38.9166666666667,-77.4166666666667,-131.963652279489,563.811990563738,"Public"
"302",5223,"U",19,6,2012,0,58,"New Hampshire",43.12361,-70.98556,"Atlantic","S",91.8,47,"Massachusetts",0,41.80816,-70.72429,"Atlantic",7,"A","Bander",9,4,2013,147.694493948924,171.546068759447,0.0782314862622673,0.228189867905356,0.349397590361446,0.121207722456089,1.45288252830505,3.21963357925415,1.46005642414093,1.4131932258606,1.48498845100403,2.02337980270386,0.459319412708282,1.66723895072937,1.19718837738037,1.43808794021606,3.12363386154175,1,1,43.0833333333333,-70.9166666666667,41.75,-70.75,174.65195200993,148.74234785645,"Researcher"
"303",5225,"M",26,6,2012,10,18,"Connecticut",41.58333,-73.41667,"Atlantic","ENE",48.1,18,"Connecticut",0,41.9132,-72.59386,"Atlantic",7,"A","Public",17,4,2013,77.62792962152,61.564388131304,0.116304575732649,0.061837712294963,0.102917694875889,0.0410799825809261,1.84627258777618,3.67425799369812,1.94340991973877,1.83955276012421,1.82599174976349,1.32262349128723,-0.652411639690399,0.385452508926392,1.87961494922638,2.33398842811584,3.28316211700439,1,1,41.5833333333333,-73.4166666666667,41.9166666666667,-72.5833333333333,61.6141796591057,78.5795281021542,"Public"
"304",5229,"F",22,6,2012,0,69,"Oregon",44.44167,-121.40611,"Pacific","S",0.6,69,"Oregon",0,44.43269,-121.40634,"Pacific",7,"A","Public",11,5,2013,0.998032605858733,-178.948624688969,0.313640102578991,0.274640731601103,0.31557555523298,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,44.4166666666667,-121.416666666667,44.4166666666667,-121.416666666667,NA,0,"Public"
"305",5235,"F",21,6,2013,0,59,"New Jersey",40.47694,-74.83833,"Atlantic","NNW",34.2,72,"Pennsylvania",0,40.90951,-75.15619,"Atlantic",7,"A","Bander",23,6,2014,55.0388412920616,-29.1150259305044,0.362457213229131,0.47887937291334,0.248076643925098,-0.230802728988242,2.00504875183105,0.668093979358673,3.16608595848083,0.392616093158722,1.02772426605225,-1.0932959318161,-1.82671892642975,-2.90577101707458,-1.23180902004242,-2.545334815979,3.2202889919281,1,1,40.4166666666667,-74.9166666666667,40.9166666666667,-75.0833333333333,-14.1877046076747,57.2843084479295,"Researcher"
"306",5237,"F",21,6,2013,0,59,"New Jersey",40.6825,-74.72389,"Atlantic","SSW",84.5,59,"New Jersey",0,39.6285,-75.53587,"Atlantic",5,"D","Public",4,4,2014,135.949884440994,-149.149365113153,0.15793907004226,0.468137610683699,0.0759181303527362,-0.392219480330962,2.00504875183105,0.668093979358673,3.16608595848083,0.392616093158722,1.02772426605225,-1.0932959318161,-1.82671892642975,-2.90577101707458,-1.23180902004242,-2.545334815979,3.2202889919281,1,1,40.75,-74.75,39.5833333333333,-75.5833333333333,-151.008321231948,147.717408264463,"Public"
"307",5238,"F",28,6,2013,0,59,"New Jersey",40.4225,-74.98306,"Atlantic","NNE",59.9,59,"New Jersey",0,41.23256,-74.57171,"Atlantic",7,"A","Bander",20,5,2014,96.4174951743905,20.9587292087752,0.261792551733037,0.457541007403106,0.632602699956452,0.175061692553346,2.00504875183105,0.668093979358673,3.16608595848083,0.392616093158722,1.02772426605225,-1.0932959318161,-1.82671892642975,-2.90577101707458,-1.23180902004242,-2.545334815979,1.5382251739502,1,1,40.4166666666667,-74.9166666666667,41.25,-74.5833333333333,16.7906938740353,96.7186987424989,"Researcher"
"308",5247,"M",6,7,2013,10,91,"Wisconsin",44.25,-89.58333,"Mississippi",NA,0,91,"Wisconsin",10,44.25,-89.58333,"Mississippi",7,"A","Bander",15,6,2014,0,NA,0.313640102578991,0.274640731601103,0.31557555523298,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,44.25,-89.5833333333333,44.25,-89.5833333333333,NA,0,"Researcher"
"309",5253,"F",28,6,2013,10,61,"New York",44.91667,-74.58333,"Atlantic","ESE",75.2,87,"Vermont",0,44.62216,-73.10661,"Atlantic",5,"D","Public",20,7,2014,121.393664764592,105.119522751758,0.131234856013489,0.472492379155175,0.256060386122804,-0.21643199303237,1.57278478145599,1.57654476165771,2.19416213035583,2.17890548706055,1.0651398897171,0.106870129704475,-3.59412097930908,-5.77180767059326,-0.825801134109497,-0.831786274909973,1.46134507656097,1,1,44.9166666666667,-74.5833333333333,44.5833333333333,-73.0833333333333,106.790967652819,124.422986721427,"Public"
"310",5264,"M",19,6,2013,1,33,"Idaho",43.525,-116.25833,"Pacific","W",2.8,33,"Idaho",0,43.52194,-116.31444,"Pacific",7,"A","Bander",9,5,2014,4.54895430267702,-94.2667880818495,0.313640102578991,0.274640731601103,0.31557555523298,0.371461750616925,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,43.5833333333333,-116.25,43.5833333333333,-116.25,NA,0,"Researcher"
"311",5329,"M",27,5,2015,10,91,"Wisconsin",44.25,-89.58333,"Mississippi","N",11.5,91,"Wisconsin",10,44.41667,-89.58333,"Mississippi",7,"A","Other",23,5,2016,18.5201623607886,0,0.780939017112627,0.581216431993032,0.914211061111918,0.332994629118885,-0.0687522515654564,1.46165370941162,-0.162307024002075,1.29371082782745,-0.274827182292938,-0.804390430450439,4.60360622406006,5.46062707901001,1.38282823562622,3.27543663978577,-0.253159731626511,0,0,44.25,-89.58333,44.41667,-89.58333,0,18.5201623607886,"Public"
